booking_id,booking_date,booking_time,day_of_week,is_weekend,hour_of_day,city,pickup_location,drop_location,vehicle_type,ride_distance_km,estimated_ride_time_min,actual_ride_time_min,traffic_level,weather_condition,base_fare,surge_multiplier,booking_value,booking_status,incomplete_ride_reason,customer_id,driver_id
B_055126,2025-12-26,11:26:00,Friday,0,11,Bangalore,Loc_43,Loc_10,Auto,6.79,20.36,23.45,Low,Clear,121.44,1.0,127.05,Completed,,C_001504,D_000010
B_055127,2025-01-10,08:23:00,Friday,0,8,Mumbai,Loc_1,Loc_31,Cab,1.47,9.7,,High,Clear,106.44,1.7,173.01,Cancelled,,C_008995,D_002707
B_055128,2025-06-10,07:38:00,Tuesday,0,7,Chennai,Loc_1,Loc_25,Auto,19.24,127.01,150.17,High,Heavy Rain,270.93,2.0,547.3,Completed,,C_002400,D_000863
B_055129,2025-09-27,13:11:00,Saturday,1,13,Hyderabad,Loc_34,Loc_43,Auto,3.68,24.3,,High,Heavy Rain,84.19,2.0,173.7,Incomplete,Driver Delay,C_007090,D_004568
B_055130,2025-02-07,20:19:00,Friday,0,20,Bangalore,Loc_20,Loc_30,Auto,22.58,67.73,,Low,Heavy Rain,310.91,1.9,587.11,Cancelled,,C_004640,D_002260
B_055131,2025-12-27,21:58:00,Saturday,1,21,Bangalore,Loc_6,Loc_17,Bike,13.26,59.66,57.51,Medium,Clear,126.06,1.2,154.11,Completed,,C_008776,D_003822
B_055132,2025-04-18,07:41:00,Friday,0,7,Hyderabad,Loc_5,Loc_21,Cab,11.97,78.98,,High,Clear,295.41,1.4,399.59,Cancelled,,C_005882,D_002641
B_055133,2025-06-07,12:07:00,Saturday,1,12,Mumbai,Loc_30,Loc_36,Cab,2.55,16.86,,High,Heavy Rain,125.99,2.0,255.44,Cancelled,,C_005921,D_002197
B_055134,2025-02-01,14:39:00,Saturday,1,14,Hyderabad,Loc_13,Loc_24,Auto,4.2,12.6,,Low,Rain,90.4,1.3,114.58,Cancelled,,C_001667,D_001615
B_055135,2025-05-02,02:34:00,Friday,0,2,Mumbai,Loc_41,Loc_27,Cab,21.56,97.03,113.14,Medium,Clear,468.12,1.2,539.32,Completed,,C_001793,D_004124
B_055136,2025-05-22,03:20:00,Thursday,0,3,Chennai,Loc_21,Loc_3,Auto,17.15,77.16,74.44,Medium,Rain,245.76,1.5,352.06,Completed,,C_005096,D_002595
B_055137,2025-05-24,05:44:00,Saturday,1,5,Bangalore,Loc_19,Loc_23,Bike,3.27,21.57,24.13,High,Clear,46.15,1.4,62.87,Completed,,C_005014,D_003632
B_055138,2025-11-08,10:06:00,Saturday,1,10,Chennai,Loc_44,Loc_42,Cab,17.35,78.07,81.89,Medium,Heavy Rain,392.27,2.1,815.09,Completed,,C_000348,D_003289
B_055139,2025-07-11,00:42:00,Friday,0,0,Delhi,Loc_49,Loc_49,Cab,4.14,18.64,18.51,Medium,Heavy Rain,154.57,1.8,286.65,Completed,,C_000571,D_000142
B_055140,2025-02-24,19:45:00,Monday,0,19,Hyderabad,Loc_5,Loc_32,Auto,18.58,83.62,89.49,Medium,Heavy Rain,262.99,2.1,551.17,Completed,,C_002933,D_000555
B_055141,2025-10-20,19:19:00,Monday,0,19,Hyderabad,Loc_31,Loc_26,Bike,23.67,156.22,148.09,High,Heavy Rain,209.36,2.3,467.6,Completed,,C_002094,D_000630
B_055142,2025-09-20,08:50:00,Saturday,1,8,Mumbai,Loc_4,Loc_7,Cab,19.2,126.72,,High,Rain,425.61,2.0,882.97,Cancelled,,C_008849,D_003043
B_055143,2025-08-02,10:49:00,Saturday,1,10,Mumbai,Loc_38,Loc_11,Auto,20.77,93.47,,Medium,Rain,289.26,1.8,528.7,Cancelled,,C_004362,D_004194
B_055144,2025-03-22,08:09:00,Saturday,1,8,Hyderabad,Loc_12,Loc_2,Auto,15.89,71.53,67.71,Medium,Heavy Rain,230.74,2.1,494.73,Completed,,C_002698,D_004977
B_055145,2025-10-14,02:15:00,Tuesday,0,2,Delhi,Loc_10,Loc_28,Bike,1.09,3.27,3.09,Low,Clear,28.71,1.0,28.61,Completed,,C_005931,D_004608
B_055146,2025-05-21,11:12:00,Wednesday,0,11,Mumbai,Loc_10,Loc_17,Bike,19.84,59.53,,Low,Rain,178.76,1.3,229.25,Cancelled,,C_000650,D_000101
B_055147,2025-04-14,14:11:00,Monday,0,14,Chennai,Loc_49,Loc_25,Cab,10.7,32.1,29.94,Low,Clear,272.57,1.0,284.11,Completed,,C_006469,D_000900
B_055148,2025-08-06,05:08:00,Wednesday,0,5,Mumbai,Loc_32,Loc_3,Bike,21.95,98.79,,Medium,Rain,195.62,1.5,305.48,Incomplete,Customer No-show,C_004636,D_004938
B_055149,2025-11-10,21:14:00,Monday,0,21,Chennai,Loc_21,Loc_44,Bike,14.75,97.33,104.49,High,Heavy Rain,137.98,2.0,266.19,Completed,,C_004465,D_004883
B_055150,2025-12-30,15:45:00,Tuesday,0,15,Delhi,Loc_31,Loc_43,Cab,5.6,16.79,17.03,Low,Heavy Rain,180.76,1.6,292.31,Completed,,C_002572,D_001260
B_055151,2025-12-22,01:48:00,Monday,0,1,Mumbai,Loc_13,Loc_23,Auto,2.32,6.95,6.99,Low,Rain,67.8,1.3,89.83,Completed,,C_008793,D_004642
B_055152,2025-05-20,21:09:00,Tuesday,0,21,Hyderabad,Loc_4,Loc_2,Auto,14.32,64.45,70.14,Medium,Heavy Rain,211.87,1.8,365.03,Completed,,C_005565,D_004595
B_055153,2025-02-02,07:38:00,Sunday,1,7,Delhi,Loc_19,Loc_2,Bike,14.6,43.81,49.73,Low,Clear,136.84,1.0,138.6,Completed,,C_001067,D_000332
B_055154,2025-02-28,14:11:00,Friday,0,14,Mumbai,Loc_41,Loc_47,Bike,21.64,64.92,63.21,Low,Clear,193.13,1.0,194.5,Completed,,C_004278,D_002727
B_055155,2025-04-08,23:41:00,Tuesday,0,23,Hyderabad,Loc_28,Loc_36,Auto,1.93,12.74,,High,Clear,63.16,1.4,85.63,Cancelled,,C_001243,D_002547
B_055156,2025-02-10,18:12:00,Monday,0,18,Bangalore,Loc_5,Loc_36,Auto,20.71,62.13,61.88,Low,Heavy Rain,288.52,1.9,564.2,Completed,,C_008937,D_004035
B_055157,2025-11-16,08:23:00,Sunday,1,8,Bangalore,Loc_6,Loc_32,Bike,10.74,32.21,34.49,Low,Heavy Rain,105.88,1.9,200.5,Completed,,C_003785,D_004971
B_055158,2025-07-31,05:29:00,Thursday,0,5,Bangalore,Loc_22,Loc_22,Bike,13.68,41.04,,Low,Heavy Rain,129.44,1.6,214.75,Cancelled,,C_002390,D_003136
B_055159,2025-03-28,03:16:00,Friday,0,3,Bangalore,Loc_4,Loc_3,Cab,13.8,62.11,62.11,Medium,Heavy Rain,328.42,1.8,610.58,Completed,,C_002528,D_003180
B_055160,2025-10-04,03:48:00,Saturday,1,3,Delhi,Loc_48,Loc_41,Cab,10.18,67.16,62.72,High,Clear,263.16,1.4,352.61,Completed,,C_005355,D_003605
B_055161,2025-05-03,07:17:00,Saturday,1,7,Hyderabad,Loc_43,Loc_34,Auto,5.46,24.59,,Medium,Heavy Rain,105.57,1.8,197.85,Cancelled,,C_001560,D_004991
B_055162,2025-12-20,07:53:00,Saturday,1,7,Chennai,Loc_3,Loc_47,Bike,2.89,8.68,8.59,Low,Rain,43.13,1.3,58.4,Completed,,C_003100,D_002389
B_055163,2025-09-05,01:46:00,Friday,0,1,Hyderabad,Loc_5,Loc_21,Cab,5.97,26.85,31.04,Medium,Rain,187.42,1.5,280.14,Completed,,C_006887,D_004993
B_055164,2025-11-08,16:11:00,Saturday,1,16,Delhi,Loc_14,Loc_26,Auto,18.14,54.43,54.18,Low,Clear,257.71,1.0,244.97,Completed,,C_009882,D_000363
B_055165,2025-07-24,07:55:00,Thursday,0,7,Delhi,Loc_33,Loc_7,Auto,17.37,78.18,91.01,Medium,Clear,248.49,1.2,288.41,Completed,,C_002734,D_003572
B_055166,2025-11-15,05:19:00,Saturday,1,5,Delhi,Loc_33,Loc_13,Cab,17.21,113.59,,High,Clear,389.78,1.4,551.56,Cancelled,,C_007394,D_002966
B_055167,2025-11-24,19:50:00,Monday,0,19,Bangalore,Loc_32,Loc_16,Cab,22.78,102.53,93.5,Medium,Heavy Rain,490.12,2.1,1016.01,Completed,,C_004918,D_000803
B_055168,2025-07-05,05:26:00,Saturday,1,5,Mumbai,Loc_36,Loc_15,Auto,11.96,53.84,60.55,Medium,Clear,183.58,1.2,227.41,Completed,,C_008342,D_004643
B_055169,2025-01-27,20:58:00,Monday,0,20,Delhi,Loc_14,Loc_33,Cab,19.22,126.85,126.57,High,Heavy Rain,425.95,2.3,931.59,Completed,,C_000333,D_001944
B_055170,2025-02-02,02:57:00,Sunday,1,2,Mumbai,Loc_1,Loc_12,Cab,17.04,76.67,80.68,Medium,Clear,386.67,1.2,452.99,Completed,,C_001591,D_001861
B_055171,2025-05-10,06:04:00,Saturday,1,6,Chennai,Loc_23,Loc_2,Auto,23.49,155.03,161.15,High,Rain,321.87,1.7,549.85,Completed,,C_000127,D_001042
B_055172,2025-01-20,23:09:00,Monday,0,23,Mumbai,Loc_40,Loc_11,Auto,17.08,51.23,56.48,Low,Rain,244.9,1.3,331.94,Completed,,C_001009,D_002669
B_055173,2025-12-15,07:01:00,Monday,0,7,Delhi,Loc_47,Loc_31,Auto,5.33,35.15,36.84,High,Heavy Rain,103.9,2.0,210.71,Completed,,C_002726,D_000738
B_055174,2025-04-19,01:10:00,Saturday,1,1,Chennai,Loc_21,Loc_47,Auto,18.86,84.88,,Medium,Heavy Rain,266.34,1.8,458.21,Incomplete,App Issue,C_009315,D_002353
B_055175,2025-11-14,22:30:00,Friday,0,22,Delhi,Loc_26,Loc_48,Bike,9.59,63.3,64.99,High,Heavy Rain,96.73,2.0,198.19,Completed,,C_004887,D_000671
B_055176,2025-04-09,09:37:00,Wednesday,0,9,Mumbai,Loc_29,Loc_29,Auto,7.12,32.04,29.34,Medium,Clear,125.44,1.5,194.85,Completed,,C_007276,D_004820
B_055177,2025-08-26,21:42:00,Tuesday,0,21,Chennai,Loc_29,Loc_4,Bike,7.68,34.54,39.95,Medium,Heavy Rain,81.41,1.8,140.31,Completed,,C_004068,D_001405
B_055178,2025-10-25,02:56:00,Saturday,1,2,Bangalore,Loc_4,Loc_25,Cab,20.8,137.29,158.92,High,Clear,454.43,1.4,651.46,Completed,,C_002365,D_002491
B_055179,2025-05-19,10:56:00,Monday,0,10,Bangalore,Loc_48,Loc_42,Cab,11.87,35.61,,Low,Heavy Rain,293.63,1.9,566.27,Cancelled,,C_001823,D_002941
B_055180,2025-11-18,10:28:00,Tuesday,0,10,Bangalore,Loc_34,Loc_33,Auto,12.26,80.91,79.1,High,Heavy Rain,187.1,2.3,442.42,Completed,,C_003536,D_004390
B_055181,2025-07-10,02:31:00,Thursday,0,2,Hyderabad,Loc_20,Loc_9,Bike,1.26,5.65,5.74,Medium,Heavy Rain,30.05,1.8,52.81,Completed,,C_006955,D_004277
B_055182,2025-09-24,15:38:00,Wednesday,0,15,Hyderabad,Loc_7,Loc_10,Bike,7.48,33.68,34.45,Medium,Heavy Rain,79.87,1.8,149.91,Completed,,C_001232,D_002835
B_055183,2025-06-17,01:44:00,Tuesday,0,1,Mumbai,Loc_4,Loc_45,Auto,22.2,99.9,,Medium,Heavy Rain,306.41,1.8,573.98,Cancelled,,C_008597,D_004438
B_055184,2025-02-14,12:50:00,Friday,0,12,Bangalore,Loc_38,Loc_32,Cab,12.95,85.49,,High,Heavy Rain,313.17,2.0,598.45,Cancelled,,C_005399,D_001469
B_055185,2025-01-29,21:44:00,Wednesday,0,21,Bangalore,Loc_50,Loc_31,Bike,10.99,32.98,36.89,Low,Clear,107.95,1.0,108.49,Completed,,C_001099,D_004970
B_055186,2025-12-09,08:05:00,Tuesday,0,8,Bangalore,Loc_31,Loc_44,Bike,2.78,8.33,8.25,Low,Heavy Rain,42.2,1.9,80.36,Completed,,C_001859,D_004785
B_055187,2025-05-20,09:02:00,Tuesday,0,9,Chennai,Loc_32,Loc_35,Bike,8.04,53.08,59.9,High,Clear,84.33,1.7,147.78,Completed,,C_006645,D_003236
B_055188,2025-02-14,15:13:00,Friday,0,15,Chennai,Loc_33,Loc_12,Bike,4.15,12.45,13.01,Low,Heavy Rain,53.19,1.6,86.87,Completed,,C_003954,D_000353
B_055189,2025-12-21,05:41:00,Sunday,1,5,Delhi,Loc_48,Loc_48,Cab,4.95,32.64,,High,Clear,169.02,1.4,230.53,Incomplete,Driver Delay,C_004559,D_001045
B_055190,2025-07-22,22:08:00,Tuesday,0,22,Delhi,Loc_15,Loc_1,Cab,9.13,60.27,,High,Heavy Rain,244.37,2.0,507.04,Cancelled,,C_007343,D_002170
B_055191,2025-02-19,04:59:00,Wednesday,0,4,Bangalore,Loc_19,Loc_20,Bike,2.61,11.75,13.73,Medium,Rain,40.88,1.5,64.32,Completed,,C_001439,D_000731
B_055192,2025-02-01,06:55:00,Saturday,1,6,Bangalore,Loc_35,Loc_33,Bike,19.68,129.88,129.36,High,Heavy Rain,177.43,2.0,353.63,Completed,,C_003554,D_000961
B_055193,2025-11-11,07:20:00,Tuesday,0,7,Hyderabad,Loc_48,Loc_8,Cab,15.92,105.1,112.57,High,Clear,366.64,1.4,501.15,Completed,,C_001865,D_001969
B_055194,2025-06-30,20:12:00,Monday,0,20,Bangalore,Loc_20,Loc_43,Auto,20.19,90.87,102.19,Medium,Rain,282.33,1.8,525.35,Completed,,C_003183,D_000349
B_055195,2025-01-24,16:11:00,Friday,0,16,Mumbai,Loc_23,Loc_11,Cab,9.35,28.04,,Low,Heavy Rain,248.27,1.6,384.89,Cancelled,,C_001630,D_003651
B_055196,2025-01-07,02:33:00,Tuesday,0,2,Hyderabad,Loc_37,Loc_5,Auto,6.33,28.49,28.09,Medium,Heavy Rain,115.98,1.8,209.53,Completed,,C_007008,D_002414
B_055197,2025-02-23,20:51:00,Sunday,1,20,Bangalore,Loc_25,Loc_4,Auto,15.16,100.06,,High,Clear,221.92,1.7,383.37,Cancelled,,C_007121,D_004002
B_055198,2025-11-23,06:58:00,Sunday,1,6,Delhi,Loc_40,Loc_26,Cab,1.53,10.08,9.12,High,Rain,107.48,1.7,188.98,Completed,,C_009015,D_001102
B_055199,2025-07-17,20:10:00,Thursday,0,20,Bangalore,Loc_10,Loc_21,Bike,3.14,20.7,,High,Clear,45.09,1.7,75.11,Cancelled,,C_007522,D_000298
B_055200,2025-02-06,23:47:00,Thursday,0,23,Bangalore,Loc_2,Loc_11,Cab,18.8,84.58,79.51,Medium,Heavy Rain,418.31,1.8,769.71,Completed,,C_004155,D_000927
B_055201,2025-01-26,01:42:00,Sunday,1,1,Delhi,Loc_20,Loc_47,Auto,22.3,66.89,66.88,Low,Rain,307.57,1.3,398.48,Completed,,C_003816,D_001135
B_055202,2025-08-27,18:42:00,Wednesday,0,18,Bangalore,Loc_19,Loc_30,Cab,5.93,26.69,25.29,Medium,Clear,186.77,1.5,270.11,Completed,,C_007394,D_003047
B_055203,2025-12-06,19:57:00,Saturday,1,19,Delhi,Loc_38,Loc_50,Auto,19.98,89.93,100.48,Medium,Clear,279.81,1.5,428.16,Completed,,C_005490,D_002051
B_055204,2025-05-20,16:55:00,Tuesday,0,16,Chennai,Loc_47,Loc_28,Cab,10.21,45.94,50.3,Medium,Heavy Rain,263.74,1.8,480.53,Completed,,C_006030,D_000989
B_055205,2025-01-18,17:28:00,Saturday,1,17,Bangalore,Loc_17,Loc_45,Auto,10.98,32.95,,Low,Rain,171.79,1.6,274.6,Cancelled,,C_004953,D_001418
B_055206,2025-01-03,15:37:00,Friday,0,15,Hyderabad,Loc_26,Loc_12,Cab,22.22,66.65,64.53,Low,Heavy Rain,479.9,1.6,743.82,Completed,,C_009898,D_000568
B_055207,2025-09-24,19:55:00,Wednesday,0,19,Mumbai,Loc_15,Loc_28,Cab,15.9,47.71,54.11,Low,Heavy Rain,366.29,1.9,685.38,Completed,,C_009145,D_004069
B_055208,2025-04-02,04:55:00,Wednesday,0,4,Bangalore,Loc_26,Loc_32,Cab,20.49,92.19,99.86,Medium,Heavy Rain,448.75,1.8,846.41,Completed,,C_008454,D_000278
B_055209,2025-04-17,15:27:00,Thursday,0,15,Mumbai,Loc_1,Loc_13,Auto,19.62,129.48,120.81,High,Heavy Rain,275.42,2.0,550.54,Completed,,C_000830,D_000617
B_055210,2025-10-02,19:52:00,Thursday,0,19,Mumbai,Loc_18,Loc_4,Cab,14.78,44.33,42.4,Low,Clear,346.01,1.3,441.95,Completed,,C_006893,D_002792
B_055211,2025-01-18,01:16:00,Saturday,1,1,Bangalore,Loc_17,Loc_35,Cab,18.95,56.85,51.53,Low,Rain,421.07,1.3,537.41,Completed,,C_004618,D_002504
B_055212,2025-07-21,21:43:00,Monday,0,21,Delhi,Loc_39,Loc_14,Auto,18.0,80.99,73.97,Medium,Clear,255.96,1.2,293.76,Completed,,C_004402,D_000104
B_055213,2025-03-24,00:41:00,Monday,0,0,Mumbai,Loc_30,Loc_48,Cab,12.53,56.37,,Medium,Heavy Rain,305.48,1.8,543.75,Cancelled,,C_008593,D_000931
B_055214,2025-04-29,05:26:00,Tuesday,0,5,Hyderabad,Loc_9,Loc_19,Cab,4.64,13.93,,Low,Rain,163.59,1.3,217.3,Incomplete,Driver Delay,C_005632,D_002077
B_055215,2025-10-30,12:12:00,Thursday,0,12,Delhi,Loc_28,Loc_40,Auto,7.39,33.27,35.4,Medium,Clear,128.72,1.2,161.31,Completed,,C_009131,D_002199
B_055216,2025-04-18,11:06:00,Friday,0,11,Chennai,Loc_39,Loc_49,Auto,10.03,45.15,48.95,Medium,Heavy Rain,160.4,1.8,278.88,Completed,,C_009914,D_003316
B_055217,2025-01-11,21:01:00,Saturday,1,21,Delhi,Loc_37,Loc_38,Bike,15.08,45.24,53.91,Low,Heavy Rain,140.64,1.6,221.12,Completed,,C_000598,D_000468
B_055218,2025-07-26,21:54:00,Saturday,1,21,Chennai,Loc_17,Loc_28,Cab,8.15,53.77,56.4,High,Rain,226.64,1.7,367.07,Completed,,C_006801,D_002628
B_055219,2025-12-25,08:29:00,Thursday,0,8,Chennai,Loc_27,Loc_29,Auto,5.93,26.68,,Medium,Rain,111.15,1.8,201.16,Cancelled,,C_009423,D_000241
B_055220,2025-12-22,17:22:00,Monday,0,17,Mumbai,Loc_19,Loc_25,Auto,1.85,12.23,13.88,High,Rain,62.24,2.0,130.48,Completed,,C_002275,D_003676
B_055221,2025-07-01,04:03:00,Tuesday,0,4,Hyderabad,Loc_47,Loc_36,Cab,6.1,40.26,,High,Heavy Rain,189.81,2.0,395.61,Cancelled,,C_008742,D_002982
B_055222,2025-08-24,15:08:00,Sunday,1,15,Hyderabad,Loc_44,Loc_36,Bike,13.94,41.81,41.81,Low,Rain,131.5,1.3,162.59,Completed,,C_000885,D_003934
B_055223,2025-10-23,15:07:00,Thursday,0,15,Bangalore,Loc_34,Loc_40,Cab,4.35,13.05,11.8,Low,Rain,158.32,1.3,196.4,Completed,,C_008899,D_002621
B_055224,2025-07-25,16:33:00,Friday,0,16,Hyderabad,Loc_9,Loc_31,Auto,1.7,11.25,,High,Clear,60.45,1.4,81.74,Cancelled,,C_006803,D_004197
B_055225,2025-08-12,05:03:00,Tuesday,0,5,Hyderabad,Loc_3,Loc_41,Auto,2.79,8.38,8.05,Low,Clear,73.51,1.0,70.62,Completed,,C_001216,D_003242
B_055226,2025-09-03,20:23:00,Wednesday,0,20,Chennai,Loc_24,Loc_25,Cab,23.85,107.33,112.09,Medium,Clear,509.31,1.5,738.8,Completed,,C_004840,D_002085
B_055227,2025-01-09,12:19:00,Thursday,0,12,Bangalore,Loc_16,Loc_39,Cab,1.85,5.55,5.72,Low,Rain,113.32,1.3,153.9,Completed,,C_009534,D_003357
B_055228,2025-05-18,13:38:00,Sunday,1,13,Bangalore,Loc_37,Loc_25,Cab,12.34,81.42,80.88,High,Clear,302.05,1.4,416.64,Completed,,C_006412,D_002726
B_055229,2025-08-05,12:07:00,Tuesday,0,12,Delhi,Loc_13,Loc_46,Cab,17.52,78.83,,Medium,Heavy Rain,395.33,1.8,713.46,Cancelled,,C_004094,D_001645
B_055230,2025-06-03,12:28:00,Tuesday,0,12,Bangalore,Loc_18,Loc_45,Auto,6.35,28.6,28.94,Medium,Clear,116.26,1.2,139.52,Completed,,C_001936,D_003046
B_055231,2025-05-24,00:25:00,Saturday,1,0,Chennai,Loc_16,Loc_4,Cab,24.14,108.63,120.27,Medium,Clear,514.53,1.2,640.07,Completed,,C_009851,D_002568
B_055232,2025-12-24,01:01:00,Wednesday,0,1,Mumbai,Loc_49,Loc_35,Bike,1.54,10.2,10.13,High,Clear,32.36,1.4,46.65,Completed,,C_005792,D_000581
B_055233,2025-10-02,13:45:00,Thursday,0,13,Hyderabad,Loc_44,Loc_38,Cab,22.12,146.01,,High,Heavy Rain,478.2,2.0,967.99,Incomplete,Driver Delay,C_009396,D_002718
B_055234,2025-03-18,07:32:00,Tuesday,0,7,Chennai,Loc_40,Loc_9,Bike,10.4,46.78,49.08,Medium,Rain,103.17,1.5,161.63,Completed,,C_001570,D_001279
B_055235,2025-10-04,19:35:00,Saturday,1,19,Mumbai,Loc_26,Loc_32,Auto,10.21,30.64,29.84,Low,Rain,162.54,1.6,271.52,Completed,,C_000496,D_002488
B_055236,2025-01-11,15:19:00,Saturday,1,15,Bangalore,Loc_43,Loc_29,Cab,12.33,81.4,94.05,High,Heavy Rain,301.99,2.0,576.88,Completed,,C_005967,D_003567
B_055237,2025-08-12,20:33:00,Tuesday,0,20,Mumbai,Loc_5,Loc_2,Bike,24.31,72.94,70.6,Low,Clear,214.51,1.3,279.58,Completed,,C_005616,D_004338
B_055238,2025-02-18,14:38:00,Tuesday,0,14,Mumbai,Loc_47,Loc_50,Cab,16.07,72.33,65.11,Medium,Clear,369.33,1.2,439.42,Completed,,C_000311,D_004656
B_055239,2025-05-25,03:48:00,Sunday,1,3,Delhi,Loc_21,Loc_11,Auto,22.09,145.77,170.06,High,Heavy Rain,305.03,2.0,602.06,Completed,,C_003534,D_003964
B_055240,2025-06-07,18:57:00,Saturday,1,18,Hyderabad,Loc_7,Loc_37,Cab,1.67,7.51,7.08,Medium,Clear,110.02,1.5,166.22,Completed,,C_001881,D_002483
B_055241,2025-02-18,19:53:00,Tuesday,0,19,Chennai,Loc_32,Loc_9,Cab,22.53,148.68,154.48,High,Heavy Rain,485.48,2.3,1097.94,Completed,,C_003681,D_002562
B_055242,2025-12-02,11:08:00,Tuesday,0,11,Chennai,Loc_43,Loc_6,Bike,6.12,27.55,,Medium,Heavy Rain,68.98,1.8,121.78,Cancelled,,C_009358,D_001549
B_055243,2025-06-14,14:04:00,Saturday,1,14,Hyderabad,Loc_47,Loc_27,Auto,8.56,56.49,51.89,High,Clear,142.71,1.4,194.75,Completed,,C_005546,D_002830
B_055244,2025-12-16,10:59:00,Tuesday,0,10,Mumbai,Loc_46,Loc_44,Auto,2.77,18.26,18.61,High,Rain,73.2,2.0,149.89,Completed,,C_008003,D_004812
B_055245,2025-05-11,22:19:00,Sunday,1,22,Mumbai,Loc_22,Loc_21,Auto,22.96,68.89,81.0,Low,Rain,315.54,1.3,418.9,Completed,,C_004838,D_003842
B_055246,2025-01-15,01:52:00,Wednesday,0,1,Delhi,Loc_43,Loc_20,Cab,13.63,89.93,102.81,High,Clear,325.28,1.4,468.6,Completed,,C_003410,D_004734
B_055247,2025-09-24,04:38:00,Wednesday,0,4,Chennai,Loc_31,Loc_19,Cab,3.16,9.49,10.69,Low,Heavy Rain,136.91,1.6,225.84,Completed,,C_004363,D_002978
B_055248,2025-02-14,11:23:00,Friday,0,11,Hyderabad,Loc_17,Loc_41,Auto,10.54,69.55,,High,Rain,166.46,1.7,271.46,Incomplete,Driver Delay,C_000148,D_000175
B_055249,2025-08-22,06:59:00,Friday,0,6,Hyderabad,Loc_26,Loc_16,Cab,10.15,66.98,79.64,High,Clear,262.66,1.4,354.51,Completed,,C_002046,D_001219
B_055250,2025-09-23,10:46:00,Tuesday,0,10,Mumbai,Loc_16,Loc_23,Auto,2.22,14.65,,High,Rain,66.64,2.0,128.62,Cancelled,,C_004686,D_001052
B_055251,2025-12-12,11:22:00,Friday,0,11,Chennai,Loc_23,Loc_29,Cab,9.34,42.04,44.64,Medium,Rain,248.17,1.5,354.21,Completed,,C_008866,D_002685
B_055252,2025-02-06,15:51:00,Thursday,0,15,Delhi,Loc_11,Loc_24,Cab,8.03,24.09,,Low,Heavy Rain,224.53,1.6,372.45,Cancelled,,C_004459,D_003021
B_055253,2025-05-08,23:47:00,Thursday,0,23,Mumbai,Loc_50,Loc_23,Auto,23.07,69.2,,Low,Heavy Rain,316.81,1.6,509.52,Incomplete,Customer No-show,C_001735,D_002594
B_055254,2025-08-26,21:09:00,Tuesday,0,21,Bangalore,Loc_49,Loc_47,Bike,20.36,61.09,60.31,Low,Clear,182.9,1.0,191.81,Completed,,C_008635,D_003892
B_055255,2025-10-12,16:12:00,Sunday,1,16,Chennai,Loc_4,Loc_2,Bike,4.84,21.79,,Medium,Rain,58.74,1.5,91.75,Cancelled,,C_000419,D_000067
B_055256,2025-03-15,04:31:00,Saturday,1,4,Bangalore,Loc_8,Loc_22,Bike,23.36,105.11,117.8,Medium,Heavy Rain,206.86,1.8,369.37,Completed,,C_005071,D_000450
B_055257,2025-08-28,04:04:00,Thursday,0,4,Bangalore,Loc_46,Loc_9,Bike,18.84,84.76,86.4,Medium,Heavy Rain,170.69,1.8,292.37,Completed,,C_002495,D_003430
B_055258,2025-11-21,23:29:00,Friday,0,23,Delhi,Loc_39,Loc_49,Auto,12.78,84.35,93.93,High,Rain,193.36,1.7,338.03,Completed,,C_009514,D_001993
B_055259,2025-10-13,18:30:00,Monday,0,18,Bangalore,Loc_5,Loc_17,Bike,11.38,75.13,70.7,High,Clear,111.07,1.7,184.98,Completed,,C_007690,D_003985
B_055260,2025-07-21,22:55:00,Monday,0,22,Bangalore,Loc_21,Loc_4,Auto,23.24,69.73,68.56,Low,Clear,318.93,1.0,328.42,Completed,,C_007575,D_001751
B_055261,2025-12-22,14:28:00,Monday,0,14,Hyderabad,Loc_29,Loc_1,Cab,8.33,54.99,,High,Heavy Rain,229.98,2.0,471.2,Incomplete,Driver Delay,C_000765,D_000704
B_055262,2025-11-05,13:40:00,Wednesday,0,13,Delhi,Loc_38,Loc_11,Bike,9.89,44.52,49.01,Medium,Heavy Rain,99.15,1.8,177.64,Completed,,C_000634,D_003303
B_055263,2025-05-16,09:54:00,Friday,0,9,Hyderabad,Loc_47,Loc_30,Auto,17.59,52.76,,Low,Rain,251.06,1.6,417.55,Cancelled,,C_006652,D_000162
B_055264,2025-07-30,10:39:00,Wednesday,0,10,Mumbai,Loc_39,Loc_25,Auto,19.22,126.87,,High,Clear,270.67,1.7,440.02,Cancelled,,C_007969,D_004753
B_055265,2025-05-14,01:32:00,Wednesday,0,1,Bangalore,Loc_16,Loc_26,Cab,8.85,58.42,,High,Rain,239.34,1.7,408.72,Incomplete,Driver Delay,C_001531,D_002104
B_055266,2025-08-25,23:45:00,Monday,0,23,Chennai,Loc_35,Loc_20,Cab,23.13,104.08,96.38,Medium,Clear,496.31,1.2,622.28,Completed,,C_004107,D_001436
B_055267,2025-01-28,17:46:00,Tuesday,0,17,Hyderabad,Loc_46,Loc_19,Auto,7.15,21.44,,Low,Heavy Rain,125.76,1.9,244.81,Cancelled,,C_003189,D_004130
B_055268,2025-01-19,17:04:00,Sunday,1,17,Mumbai,Loc_3,Loc_15,Bike,9.34,42.03,48.79,Medium,Heavy Rain,94.72,2.1,191.42,Completed,,C_003127,D_003638
